artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_sec,time_signature
Sweet Misery,Tré Burt,28,0.614,0.546,2,-6.858,1,0.0296,0.625,0.00000238,0.0957,0.435,87.353,0.003155483333,4
R.E.M.,Radio Free Europe,42,0.361,0.645,4,-15.931,1,0.0461,0.00278,0.0248,0.11,0.874,154.868,245.667,4
Joe Bonamassa,Walk In My Shadow - Live,44,0.458,0.865,1,-5.764,0,0.0694,0.0165,0.0833,0.946,0.69,119.823,269.36,4
Charlie Hunter,Stranger Blues (feat. Dashawn Hickman),16,0.572,0.634,7,-8.446,1,0.108,0.332,0.0059,0.116,0.787,187.889,176.723,4
Kasabian,Shoot the Runner,55,0.526,0.776,7,-4.169,1,0.0852,0.000431,0.0157,0.334,0.524,131.194,207.373,4
Lazy Days,Sinking,25,0.725,0.561,11,-10.829,0,0.0333,0.219,0.0936,0.0453,0.71,120.063,108.298,4
Liily,Sold,41,0.491,0.839,11,-5.928,1,0.0386,0.0105,0.0506,0.161,0.519,172.119,211.511,4
Waxahatchee,Fire,55,0.5,0.451,7,-11.81,1,0.0529,0.674,0.00000693,0.138,0.186,84.566,217.373,4
Imminence,Temptation,58,0.173,0.929,2,-4.231,1,0.0727,0.00177,0.0253,0.175,0.2,80.041,223.188,4
Ronnie Milsap,I Wouldn't Have Missed It for the World,,0.631,0.626,7,-8.995,1,0.0292,0.0138,,0.122,0.496,114.192,0.003583783333,4
Little Richard,Long Tall Sally,,0.415,0.635,5,-8.982,1,0.0772,0.608,,0.25,0.842,183.665,0.002138,4
Hanan Ben Ari,◊™◊ï◊ì◊î ◊©◊ê◊™,34,0.69,0.589,9,-7.56,1,0.0595,0.132,,0.154,0.584,75.013,191.097,4
Prince,Batdance,46,0.594,0.702,1,-9.894,1,0.0842,0.168,0.109,0.142,0.466,135.406,0.00622888333,4
Blaq Jerzee,One Leg Up,49,0.774,0.725,8,-2.844,0,0.064,0.0261,0.106,0.0341,0.747,114.025,195.789,4
John Lee Hooker,Boogie Chillun,36,0.622,0.417,4,-11.793,1,0.299,0.42,0.0121,0.0785,0.597,158.103,158.053,4
The Strokes,Juicebox,59,0.462,0.981,2,-2.371,0,0.127,0.00166,0.00894,0.0856,0.547,154.995,194.573,4
Lea Shabat,◊ë◊ì◊®◊ö ◊©◊ú◊ö,30,0.398,0.189,1,-12.146,0,0.0367,0.701,0.00000221,0.149,0.295,107.798,163.6,3
Beck,Nicotine & Gravy,38,0.714,0.851,11,-4.107,0,0.0623,0.00249,0.0527,0.228,0.675,95.092,312.6,4
The Police,Bring On The Night,55,0.727,0.627,2,-11.7,1,0.0633,0.0566,0.003,0.0779,0.773,109.603,255.213,4
Serena Isioma,Sensitive,74,0.601,0.649,7,-6.979,1,0.133,0.166,0.0000335,0.165,0.351,89.73,174.72,4
Hollywood Vampires,The Boogieman Surprise,28,0.432,0.949,9,-3.152,1,0.056,0.00995,0.0587,0.608,0.414,139.957,218.267,4
girl in red,Rue,68,0.579,0.77,4,-9.163,0,0.0586,0.12,0.0553,0.172,0.275,125.011,216.832,4
Harakiri for the Sky,Us Against December Skies,46,0.165,0.946,10,-6.96,0,0.0684,0.0000171,0.704,0.111,0.251,95.047,501.093,3
Air Supply,Making Love Out of Nothing at All,70,0.388,0.72,7,-5.541,1,0.033,0.202,0.000288,0.283,0.554,141.283,341.747,4
Darkthrone,Quintessence,44,0.149,0.738,7,-5.273,0,0.051,0.00395,0.000179,0.122,0.276,137.351,456.907,4
The Atomic Bitchwax,So Come On,41,0.293,0.928,2,-4.865,0,0.095,0.000042,0.0325,0.197,0.507,106.113,251.973,4
Buck Owens,Act Naturally,58,0.552,0.474,7,-6.847,1,0.0275,0.336,,0.173,0.7,92.156,0.002394883333,4
Saint Jude,Altitude,28,0.539,0.836,6,-5.664,0,0.0366,0.00363,0.671,0.329,0.261,109.964,210.446,4
Modou Toure,The Lighthouse Keeper,5,0.504,0.553,9,-10.893,0,0.0405,0.66,0.0835,0.206,0.735,87.896,251.5,4
WurlD,CHOP N PRAY,43,0.599,0.654,2,-5.008,1,0.0717,0.361,0.000104,0.227,0.327,97.943,179.08,4
blink-182,What's My Age Again?,,0.391,0.951,6,-7.419,1,0.0688,0.012,0.000446,0.0878,0.468,157.663,148.36,4
Biffy Clyro,Mountains,,0.49,0.907,1,-3.149,1,0.0492,0.00426,,0.0664,0.505,157.985,200.12,4
The Rolling Stones,Sympathy For The Devil,75,0.702,0.668,9,-9.237,1,0.214,0.518,,0.0588,0.561,116.063,378.147,4
Steven Neevs,Cycles,19,0.41,0.991,5,-4.074,0,0.088,0.0000872,0.0000686,0.0712,0.104,104.929,250.317,4
Tom T. Hall,I Love,,0.544,0.312,4,-12.146,1,0.0266,0.883,0.236,0.134,0.505,91.974,0.00209445,4
Led Zeppelin,Going to California - Remaster,67,0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044,212.161,4
The Replacements,Androgynous,54,0.476,0.361,11,-9.312,1,0.0287,0.518,,0.0817,0.389,106.484,190.853,4
a-ha,Take On Me - Live,29,0.351,0.957,9,-5.282,1,0.159,0.00621,0.00428,0.97,0.212,167.871,0.005709783333,4
5 Seconds of Summer,Teeth,79,0.749,0.461,10,-2.961,0,0.0416,0.0516,0.00000624,0.0738,0.42,139.02,204.887,4
Kendrick Lamar,Backseat Freestyle,58,0.546,0.651,1,-7.601,1,0.3,0.000739,,0.235,0.646,77.878,212.653,4
Mohammed Rafi,Hum Laye Hain Toofan Se,5,0.567,0.301,4,-13.676,1,0.0502,0.984,0.799,0.133,0.892,138.052,0.00486845,3
Arlo Parks,Hope,57,0.59,0.521,1,-8.823,0,0.0335,0.404,0.000101,0.357,0.423,99.165,270.067,4
The Smiths,Stop Me If You Think You've Heard This One Before - 2011 Remaster,54,0.569,0.856,,-6.668,0,0.0281,0.0048,0.00000733,0.0873,0.66,134.181,215.573,4
Shanice Green,Last Forever,35,0.719,0.386,9,-9.401,0,0.0613,0.716,0.00113,0.0905,0.278,144.951,226.132,3
Kill the Ideal,Meds,27,0.37,0.933,7,-3.348,1,0.0884,0.000115,0.00000459,0.311,0.168,159.972,209.625,4
Cape Coral,Game,23,0.448,0.871,6,-7.401,0,0.525,0.00536,0.81,0.222,0.785,163.532,214.249,4
Backstreet Boys,Soldier,18,0.7,0.72,2,-4.372,1,0.0363,0.0919,,0.33,0.647,114.979,0.003891066667,4
Kill the Kong,CTRL,,0.474,0.984,6,-3.169,1,0.113,0.000301,,0.106,0.372,95.025,211.579,4
Jaden Berry,You Left With My Heart Still Yours,60,0.369,0.0576,11,-21.441,1,0.0457,0.925,0.143,0.118,0.104,183.354,0.002414266667,3
The Lady Of Rage,Afro Puffs,50,0.799,0.876,10,-3.661,0,0.242,0.0424,0.00000108,0.308,0.525,91.35,288.333,4
KURUPT FM,Suttin Like That - Instrumental,22,0.817,0.599,11,-10.213,0,0.438,0.0391,0.948,0.294,0.496,70.051,154.927,4
Heartless Bastards,Revolution,44,0.234,0.846,2,-3.984,1,0.0673,0.178,0.00157,0.159,0.233,97.005,376.49,4
Artificial Sky,Paradise,29,0.497,0.932,1,-5.176,1,0.059,0.000198,0.0351,0.109,0.451,155.039,250.681,3
Mitski,A Pearl,69,0.225,0.639,8,-4.034,1,0.0299,0.0488,0.0274,0.112,0.226,83.632,156.146,4
Barbra Streisand,"Evergreen (Love Theme from ""A Star Is Born"") - Live",22,0.383,0.143,8,-20.641,1,0.0357,0.762,0.000482,0.231,0.0933,115.736,0.00305,3
Megadeth,Peace Sells - Remastered,,0.322,0.931,4,-4.253,0,0.164,0.0000853,0.818,0.0969,0.392,138.041,244.16,4
Prem Joshua,Shiva Moon (Prem Joshua & Maneesh de Moor's Moon Nectar Remix),32,0.641,0.894,6,-8.385,1,0.048,0.0373,0.783,0.0587,0.174,129.958,0.008243783333,4
Buddy Guy,Meet Me in Chicago,21,0.512,0.914,2,-3.404,1,0.0525,0.0162,0.000999,0.148,0.753,97.028,225.667,4
Robert Michaels,Armando's Market,43,0.788,0.366,9,-11.238,0,0.0665,0.801,0.00243,0.479,0.671,101.991,0.004422216667,4
Lonely God,Sunday,51,0.719,0.738,11,-5.653,0,0.0391,0.0139,0.000197,0.068,0.505,128.006,155.391,4
The Milkshakes,Pretty Baby,22,0.333,0.849,8,-7.532,1,0.0545,0.103,,0.325,0.782,121.12,134.04,4
Tommy Castro,Nasty Habits,32,0.812,0.564,,-8.628,1,0.0435,0.398,0.017,0.0932,0.967,109.135,240.96,4
Uzi Navon & Acquaintances,◊†◊°◊ô◊õ◊î,37,0.469,0.361,2,-7.381,1,0.0769,0.516,0.00000273,0.128,0.384,174.742,221.42,3
Snot,Snot,52,0.584,0.976,1,-3.868,1,0.156,0.00432,0.0408,0.333,0.535,140.304,201.933,4
nic violets,twofaces,37,0.607,0.722,7,-7.885,0,0.117,0.00666,0.000381,0.455,0.65,100.118,157.964,4
Island Apollo,Hold It Down,40,0.571,0.719,8,-7.193,0,0.0288,0.00274,0.000463,0.19,0.613,91.984,238.508,4
Hanni El Khatib,You Rascal You,41,0.604,0.665,5,-7.981,1,0.305,0.516,0.00000677,0.0766,0.48,84.691,141.093,4
Steely Dan,Dirty Work,69,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,188.693,4
Sleeping Wolf,You Don't Know What It's Like,31,0.488,0.407,2,-8.798,0,0.0288,0.057,0.000099,0.122,0.34,77.522,192.533,4
SWMRS,PEOPLE (feat. FIDLAR),40,0.583,0.958,11,-4.421,0,0.176,0.0164,,0.454,0.393,151.015,169.067,4
Nick Cave & The Bad Seeds,Red Right Hand - 2011 Remastered Version,62,0.735,0.403,4,-11.599,0,0.037,0.139,0.473,0.107,0.453,115.658,370.573,4
Every Avenue,Tell Me I'm A Wreck,62,0.578,0.76,5,-2.307,1,0.0329,0.00188,,0.142,0.7,127.904,219.973,4
Tate McRae,Heather - Spotify Singles,63,0.569,0.271,10,-10.969,1,0.0271,0.886,,0.103,0.352,91.888,190.652,4
Conkarah,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,72,0.824,0.854,8,-5.312,1,0.177,0.016,0.0000495,0.117,0.896,95.114,210.329,4
The War and Treaty,Jubilee,45,0.55,0.123,2,-11.093,1,0.0313,0.86,,0.106,0.307,79.06,142.853,4
Long Distance Calling,Lines (feat. Petter Carlsen),37,0.45,0.925,4,-4.599,0,0.054,0.0000422,0.00897,0.308,0.189,165.96,281.76,4
Britney Spears,Seal It with a Kiss,40,0.644,0.734,2,-5.234,0,0.0554,0.175,,0.0484,0.56,124.988,0.003438666667,4
Varetta Dillard,"Easy, Easy Baby",35,0.785,0.363,10,-8.018,1,0.0356,0.635,,0.0537,0.682,118.587,158.64,4
Katzin,Getaway,48,0.889,0.607,7,-6.834,1,0.0671,0.093,,0.113,0.851,135.001,128,4
Marc Barreca,City Of Red Sand,25,0.163,0.198,7,-20.693,0,0.0359,0.899,0.921,0.108,0.0867,82.968,403.98,3
Goody Grace,Scumbag - Acoustic,52,0.498,0.448,2,-9.079,1,0.035,0.465,,0.241,0.676,85.991,209.421,4
Battles,The Yabba,39,0.616,0.541,10,-10.449,1,0.0618,0.312,0.85,0.109,0.585,164.038,409.12,4
In This Moment,Oh Lord,51,0.445,0.882,4,-4.979,1,0.109,0.0258,0.000808,0.0824,0.573,144.28,247.96,4
BRIDEAR,The Moment,31,0.504,0.956,7,-2.148,1,0.129,0.000274,0.028,0.042,0.46,99.983,195.222,4
Catholic Action,Black & White,26,0.49,0.784,1,-8.057,0,0.0531,0.0235,0.0000642,0.189,0.58,132.549,210.238,4
HEALTH,ISN‚ÄôT EVERYONE,63,0.459,0.698,2,-8.079,0,0.051,0.0294,0.777,0.139,0.165,147.954,314.719,4
Muddy Waters,Mean Old Frisco Blues,37,0.686,0.757,11,-7.337,0,0.0267,0.707,0.000153,0.653,0.896,107.712,225.2,4
Deema,CAN I?,43,0.89,0.817,7,-6.495,1,0.143,0.144,,0.045,0.755,106.01,165.748,4
Funeral Mist,Agnus Dei,24,0.147,0.996,11,-7.823,0,0.4,0.000182,0.894,0.444,0.0295,94.036,273.027,4
The Paper Kites,Arms,60,0.41,0.141,2,-18.564,1,0.0337,0.931,0.0898,0.118,0.239,149.884,0.00339266667,4
Cane Hill,Blood & Honey,47,0.462,0.973,11,-3.878,1,0.102,0.00333,0.000129,0.0563,0.111,109.548,197.26,4
Muse,Dig Down,58,0.428,0.429,,-6.06,1,0.049,0.0879,0.00041,0.168,0.182,127.173,228.147,4
DJ Chose,H2O,53,0.789,0.691,1,-5.315,0,0.153,0.236,,0.353,0.512,158.059,151.904,4
heffy,love & venom too (feat. paqrat),37,0.561,0.703,11,-4.884,0,0.0546,0.00602,,0.211,0.329,150.047,104.8,4
Sam Fender,Hypersonic Missiles,,0.542,0.818,4,-3.261,1,0.0395,0.000639,0.00000122,0.0876,0.432,131.018,240.281,4
MS MR,Hurricane,53,0.564,0.68,2,-6.487,1,0.0357,0.231,0.000179,0.247,0.262,89.938,226.373,4
Mothica,Can You Feel My Heart (Mothica Version),58,0.538,0.802,2,-6.021,1,0.0649,0.0222,0.0299,0.433,0.149,140.026,141.55,4
We Are PIGS,Moot,43,0.404,0.727,2,-4.942,0,0.0421,0.000651,0.0000224,0.358,0.277,91.778,245.664,4
Midnight Riot,This Is My Squad,20,0.661,0.973,7,-4.579,1,0.0449,0.00736,0.457,0.189,0.815,101.991,175.83,4
The Black Crowes,30 Days In The Hole,41,0.566,0.895,9,-4.056,1,0.0406,0.0563,,0.151,0.702,120.118,226.72,4
BeatKing,Keep It Poppin (feat. Ludacris & Queendom Come),58,0.897,0.575,1,-4.954,1,0.367,0.0298,,0.0874,0.127,148.066,158.189,4
Yellowcard,Ocean Avenue,73,0.486,0.904,6,-3.751,0,0.0638,0.0000343,0.0000283,0.0947,0.786,173.734,198.267,4
Saint Jude,Soul On Fire,36,0.46,0.858,5,-4.495,1,0.0392,0.000233,0.0000672,0.0741,0.502,131.54,224.773,4
moe.,Silver Sun,46,0.384,0.733,9,-8.267,0,0.0358,0.0956,0.561,0.219,0.524,99.865,581.167,4
Elton John,I Guess That's Why They Call It The Blues,70,0.673,0.663,,-7.29,1,0.0269,0.217,0.017,0.177,0.671,120.634,285.333,3
Cold War Kids,Hang Me Up To Dry,56,0.507,0.918,11,-2.815,0,0.0308,0.0179,0.0012,0.504,0.676,92.39,218.787,4
Two Feet,Flatline,63,0.722,0.9,,-3.605,0,0.0284,0.0066,0.000162,0.142,0.841,106.993,174.307,4
Andrew Baena,Wouldst Thou Like to Live Deliciously? - Live,29,0.211,0.92,11,-5.915,0,0.0416,0.00000542,0.609,0.455,0.102,105.161,152.643,3
Rosie Carney,Awake Me,,0.521,0.15,4,-11.852,1,0.0316,0.958,0.0258,0.083,0.0394,117.172,0.00429305,4
Einav Jackson Cohen,◊†◊ô◊™◊ï◊ó ◊ú◊ë ◊§◊™◊ï◊ó,9,0.561,0.323,1,-10.812,1,0.0289,0.885,0.000939,0.109,0.175,131.907,274.547,4
Brigitte Bardot,Bonnie And Clyde,26,0.471,0.632,2,-11.844,0,0.0568,0.0896,,0.261,0.582,97.239,253.573,4
Niall Horan,This Town,60,0.679,0.407,9,-7.778,1,0.0302,0.699,,0.122,0.195,111.814,0.00387666667,4
Mr. Big,To Be With You,73,0.688,0.375,4,-9.601,1,0.0535,0.286,,0.133,0.45,83.635,210.48,4
Annie Taylor,Telephone,31,0.422,0.809,11,-6.389,0,0.0438,0.000118,0.902,0.149,0.728,174.92,168.901,4
Bongzilla,Greenthumb,41,0.23,0.95,8,-6.288,1,0.0657,0.000173,0.811,0.108,0.302,132.238,247.013,4
Kris Kross,Jump,67,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195.107,4
Mighty Joe Young,Rock Me Baby,34,0.588,0.711,2,-8.368,1,0.0404,0.118,0.0028,0.039,0.907,106.389,238.627,4
Abhinav Saxena,Dreams of a River,15,0.458,0.262,4,-11.879,1,0.0643,0.894,0.647,0.675,0.257,92.076,138,4
Magnus Öström,Happy and the Fall,32,0.487,0.609,10,-14.573,0,0.0271,0.522,0.861,0.12,0.529,91.677,0.005592666667,4
Lukas Graham,Love Someone,73,0.538,0.409,9,-6.581,0,0.0505,0.172,,0.11,0.265,171.838,205.44,4
Sixpence None The Richer,Kiss Me,76,0.526,0.749,3,-6.964,1,0.0283,0.023,0.00000176,0.0692,0.421,99.982,208.68,4
Pop Evil,Footsteps,62,0.632,0.72,2,-8.4,0,0.0838,0.0143,0.00000157,0.0696,0.749,91.965,262.107,4
Coming to Get You Nowhere,This Is The Kit,,0.687,0.519,7,-10.643,1,0.0403,0.897,0.368,0.151,0.866,94.887,0.003341333333,4
IRE,Smile and Watch It Burn,25,0.501,0.963,11,-4.228,0,0.105,0.000153,0.219,0.0852,0.203,114.992,261.652,4
Big Daddy Wilson,Cross Creek Road,39,0.708,0.248,,-9.894,1,0.0752,0.522,0.0000027,0.146,0.612,132.53,181.04,1
Dexter Gordon,Three O'Clock In The Morning - Rudy Van Gelder Edition,39,0.508,0.533,5,-6.863,1,0.0312,0.478,,0.0839,0.812,141.973,0.00569445,4
Baba Zula,Tavus Havasi (Peacock Mood),29,0.658,0.801,7,-9.396,1,0.0638,0.00379,0.324,0.102,0.632,103.662,233.588,4
Jake Bugg,Country Song,41,0.414,0.172,9,-13.849,1,0.0323,0.969,0.0000672,0.115,0.386,89.176,109.8,3
Sycco,Dribble - Tim Atlas Remix,37,0.655,0.769,4,-5.901,0,0.0901,0.0306,,0.133,0.83,94.045,194.6,4
Normandie,Babylon,52,0.421,0.817,7,-4.951,0,0.162,0.00808,0.000615,0.755,0.522,194.992,245.538,3
Miguel,Sure Thing,80,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,0.003256216667,4
Rubber,Ruston Kelly,52,0.55,0.501,4,-8.527,1,0.0324,0.624,0.00000174,0.0962,0.148,130.283,0.003306216667,4
Widowspeak,Romeo and Juliet,44,0.363,0.467,,-13.72,1,0.0388,0.175,0.0141,0.107,0.268,87.371,332.857,4
Cvlt Ov the Svn,We Are the Dragon,32,0.437,0.885,4,-5.061,0,0.0445,0.00000347,0.22,0.142,0.359,121.992,200.165,4
Janis Joplin,Piece Of My Heart,54,0.482,0.883,4,-3.348,1,0.0754,0.0891,0.00422,0.266,0.594,80.687,253.805,4
Coldplay,Adventure of a Lifetime,75,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263.787,4
Rikard From,It's an Upright Thing,8,0.666,0.354,4,-15.617,1,0.0372,0.935,0.924,0.108,0.472,114.023,0.003414583333,4
The Housemartins,Happy Hour,48,0.535,0.858,10,-11.109,1,0.0453,0.101,0.00000218,0.141,0.926,95.792,142.093,4
Pole,R√∂schen,24,0.784,0.352,,-19.668,1,0.0512,0.0474,0.876,0.111,0.152,105.019,199.455,4
Lloyd,They Don't Care,27,0.591,0.64,1,-7.165,1,0.117,0.0684,0.0000211,0.408,0.259,112.216,183.427,4
HYVMINE,Assassins,30,0.317,0.954,2,-4.615,1,0.315,0.000026,0.206,0.0871,0.057,144.997,350.69,3
Britney Spears,Coupure Électrique,35,0.771,0.463,,-8.932,0,0.0425,0.689,0.00487,0.195,0.492,110.035,0.002347333333,4
Brent Cowles,Lift Me Up (Leave Me Here),34,0.4,0.767,11,-3.444,1,0.0367,0.00252,0.0334,0.249,0.482,167.885,201.587,4
Edwyn Collins,A Girl Like You,64,0.619,0.781,5,-7.455,0,0.0393,0.0243,0.000286,0.402,0.533,126.267,236.583,4
A Perfect Circle,Judith,67,0.366,0.894,11,-4.682,0,0.0568,0.0000345,0.17,0.267,0.304,82.305,247.267,3
Lee Brice,Rumor,72,0.655,0.56,9,-6.857,1,0.0486,0.749,,0.115,0.599,140.975,0.003307333333,4
Blues Motel,Putreblues,19,0.538,0.563,,-6.109,1,0.0263,0.501,,0.239,0.634,79.157,269.787,4
beabadoobee,Worth It,51,0.576,0.751,2,-5.256,1,0.0269,0.0125,0.000459,0.0501,0.38,103.009,194.173,4
Green Trio,The Summer Rain,53,0.467,0.186,5,-18.418,1,0.0386,0.963,0.941,0.11,0.228,88.52,0.003024133333,3
Eddie Burns,Hastings Street Special,8,0.672,0.835,5,-7.774,1,0.037,0.732,0.912,0.309,0.935,129.443,214.093,4
The Dirty Nil,Elvis '77,42,0.431,0.872,8,-4.466,1,0.0511,0.000574,,0.0859,0.578,116.083,141.358,4
R23X,New Wares New Heirs New Game Plus - Remix,34,0.296,0.704,2,-8.911,0,0.0372,0.565,0.94,0.254,0.473,110.129,226.64,4
PANTHEPACK,DNA,52,0.64,0.892,1,-2.34,1,0.272,0.0289,,0.0522,0.714,166.078,170.625,4
The Mysterines,Love's Not Enough,43,0.379,0.691,7,-4.344,1,0.0614,0.00114,0.0000134,0.105,0.264,142.941,228.947,4
Buddy Guy,Whiskey For Sale,27,0.682,0.506,11,-8.007,0,0.0605,0.0557,0.0376,0.0452,0.494,90.988,242.6,4
Matty,Videogames,41,0.431,0.451,1,-9.064,1,0.0299,0.858,0.267,0.136,0.257,141.406,257.329,4
Late Bloomer,Heaven,24,0.178,0.684,,-6.301,1,0.0415,0.0000582,0.00151,0.172,0.283,201.324,201.333,4
Moshe Peretz,◊™◊®◊ß◊ì◊ô,26,0.84,0.688,11,-6.201,0,0.0661,0.389,,0.146,0.672,100.017,232.308,4
Hound Dog Taylor,She's Gone,43,0.698,0.572,4,-15.828,1,0.0502,0.0384,0.000215,0.276,0.811,130.157,231,4
Eden Ben Zaken,◊õ◊ï◊ú◊ù ◊ë◊ê◊ô◊ú◊™,35,0.873,0.694,9,-5.421,0,0.0633,0.131,0.00000887,0.0941,0.786,129.962,199.4,4
Kina Grannis,Can‚Äôt Help Falling in Love,,0.266,0.0596,,-18.515,1,0.0363,0.905,0.0000707,0.132,0.143,181.74,0.00336555,3
Dokken,Alone Again,59,0.298,0.612,3,-9.002,0,0.0379,0.0194,0.0000967,0.0906,0.343,156.727,262.2,4
The Luka State,Bury Me,44,0.35,0.846,4,-8.265,0,0.0657,0.0000157,0.000639,0.333,0.737,178.031,182.758,4
Moses Sumney,Cut Me,55,0.509,0.304,6,-11.139,1,0.035,0.879,0.00336,0.102,0.355,165.832,250.12,4
Metallica,Nothing Else Matters,79,0.553,0.362,4,-11.218,0,0.0263,0.0458,0.00000601,0.075,0.158,142.352,388.267,3
Nap Eyes,Snake Oil,11,0.34,0.708,7,-4.494,1,0.0426,0.0058,0.0000742,0.0778,0.475,117.092,192.582,4
Oasis,Live Forever,58,0.335,0.776,9,-5.32,0,0.0325,0.00000927,0.00000951,0.369,0.219,90.59,276.867,4
The Verve Pipe,The Freshmen,64,0.571,0.505,1,-9.312,0,0.0238,0.0757,0.0000104,0.109,0.276,99.562,269.467,4
Valley of the Sun,Old Gods,42,0.534,0.634,6,-8.723,1,0.0333,0.00188,0.633,0.138,0.0374,89.934,360.8,4
Britney Spears,Till the World Ends,67,0.693,0.705,8,-5.747,1,0.0665,0.0228,,0.202,0.45,131.951,0.003965783333,4
Ishmael Reed,St Louis Woman,6,0.581,0.466,1,-13.849,1,0.96,0.993,0.000025,0.699,0.537,83.007,460.787,3
Status Quo,Pictures of Matchstick Men - Mono Version,53,0.241,0.604,7,-3.817,1,0.0313,0.0672,0.0000498,0.0541,0.417,173.134,190.6,4
Charlotte Sands,Special,52,0.721,0.711,9,-5.768,1,0.0718,0.00907,,0.0705,0.918,149.981,181.615,4
Mt. Eddy,Metaphor,39,0.558,0.921,4,-4.409,1,0.0639,0.0234,0.00035,0.154,0.357,93.468,211.087,4
Laurenne / Louhimo,Bitch Fire,1,0.373,0.996,9,-5.037,1,0.168,0.000119,0.501,0.134,0.0744,200.137,234.721,4
Sapir Saban,◊ê◊ú◊ô◊ô,42,0.429,0.535,8,-5.397,1,0.0464,0.2,,0.144,0.432,142.807,179.583,3
The Crazy World Of Arthur Brown,I Put a Spell on You,4,0.273,0.694,2,-11.296,0,0.0543,0.242,0.000646,0.0657,0.58,173.137,225.067,3
Al-Doms,RAT RACE,34,0.927,0.709,6,-4.302,0,0.249,0.011,,0.133,0.382,141.002,182.124,4
Mance Lipscomb,Sugar Babe,22,0.541,0.188,3,-21.207,1,0.0691,0.979,0.384,0.117,0.47,101.641,126.693,4
Mascara,Reach,20,0.0692,0.756,1,-5.523,1,0.0659,0.0000145,0.856,0.612,0.156,77.469,312.905,4
Courtney Barnett,History Eraser,42,0.288,0.893,2,-3.648,1,0.159,0.000791,0.0000516,0.22,0.632,120.856,208.32,4
Big Maybelle,That's A Pretty Good Love,29,0.496,0.653,1,-9.011,1,0.115,0.434,,0.3,0.923,174.58,155.707,4
Momy Levy,Chay Miyom Leyom,13,0.607,0.819,10,-3.22,0,0.167,0.152,,0.195,0.734,177.021,293.853,4
Anoushka Shankar,Indian Summer,16,0.463,0.448,2,-13.039,0,0.0302,0.891,0.0534,0.13,0.381,150.023,0.004901783333,3
2CELLOS,May it Be,52,0.17,0.274,7,-14.759,1,0.046,0.924,0.882,0.113,0.0394,78.858,0.003929783333,4
Qrion,Monolith,43,0.731,0.644,8,-11.248,0,0.0416,0.0267,0.824,0.0639,0.24,120,322.058,4
Chris Young,Drinkin' Me Lonely,48,0.61,0.379,7,-7.849,1,0.0288,0.674,,0.149,0.355,81.872,0.003322666667,4
Metallica,Whiskey In The Jar,72,0.511,0.97,10,-3.72,1,0.0414,0.0000056,0.00136,0.18,0.566,132.986,304.693,4
Blind Willie McTell,Statesboro Blues,35,0.573,0.267,6,-9.051,1,0.0547,0.973,0.000388,0.106,0.437,90.522,152.853,4
Lata Mangeshkar,Mere Ghar Aai Ek Nanhi Pari,23,0.721,0.293,10,-14.084,1,0.0608,0.962,,0.105,0.564,117.06,0.00255755,3
Ensiferum,Andromeda,43,0.423,0.991,7,-3.935,1,0.0966,0.0000839,0.0000257,0.154,0.207,130.057,244.093,4
Le Shiv,When The Kids Grow Up,31,0.404,0.514,,-6.849,1,0.031,0.00137,0.00177,0.252,0.163,120.2,219.998,4
Tiny Little Houses,Car Crash,44,0.392,0.849,11,-4.609,1,0.049,0.00404,,0.0869,0.416,166.245,184.226,4
Kabuki,"Any Way, Any Day",37,0.748,0.91,7,-4.821,1,0.241,0.246,,0.492,0.75,94.932,220.494,4
Sublime,Badfish,67,0.801,0.548,11,-5.482,0,0.0516,0.0854,0.000232,0.387,0.627,92.059,188.086,4
Sueco,SOS (feat. Travis Barker),68,0.615,0.785,1,-4.88,1,0.0632,0.0186,0.0000119,0.166,0.369,150.03,169.6,4
AlienBlaze,Hate Me,34,0.708,0.307,1,-15.327,1,0.0669,0.783,0.000321,0.0894,0.192,107.953,166.139,4
Opeth,To Bid You Farewell,51,0.387,0.314,2,-11.956,1,0.0298,0.45,0.445,0.15,0.193,75.148,654.413,4
PaulWetz,People - Radio Edit,9,0.712,0.401,2,-13.881,0,0.0686,0.777,0.0706,0.296,0.12,99.976,187.197,4
Gus Dapperton,Medicine,56,0.602,0.395,4,-4.749,1,0.027,0.113,0.00000434,0.243,0.209,129.942,240.782,4
Quarashi,Stick 'Em Up,33,0.585,0.979,1,-4.252,1,0.0813,0.00074,,0.346,0.867,103.937,206.147,4
Manna Dey,Tu Pyar Ka Sagar Hai,26,0.389,0.287,3,-11.699,0,0.0344,0.825,0.000118,0.0864,0.601,97.343,0.004444,4
Megadeth,Take No Prisoners - Remastered 2004,55,0.308,0.97,7,-4.389,1,0.11,0.000164,0.0139,0.45,0.385,157.046,207.067,4
